"county_code","date_id","Clinton","Trump","Stein","Johnson"
39081,"0827",2.27,2.64,0.06,0.44
39083,"0827",2.63,2.67,0.02,0.40
39085,"0827",1.84,2.36,0.11,0.30
39087,"0827",1.78,2.54,0.09,0.18
39089,"0827",2.03,2.14,0.27,1.06
39091,"0827",1.50,2.18,0.14,0.31
39093,"0827",1.93,1.94,0.17,0.37
39095,"0827",1.59,2.19,0.10,0.38
39097,"0827",1.53,1.93,0.11,0.55
39099,"0827",2.03,2.50,0.14,0.43
39101,"0827",3.31,3.18,0.15,0.29
39103,"0827",2.04,2.31,0.07,0.44
39105,"0827",0.99,1.49,0.00,0.17
39107,"0827",1.77,2.07,0.00,0.46
39109,"0827",2.03,1.95,0.14,0.47
39111,"0827",1.83,6.85,0.00,0.23
39113,"0827",1.92,2.17,0.12,0.54
39115,"0827",1.46,4.19,0.00,0.18
39117,"0827",2.52,2.92,0.07,0.75
39119,"0827",2.08,1.57,0.09,0.23
39121,"0827",1.36,2.27,0.00,0.00
39123,"0827",1.53,2.25,0.13,0.39
39125,"0827",1.72,1.84,0.23,0.23
39127,"0827",1.42,1.34,0.00,0.16
39129,"0827",0.95,1.68,0.10,0.30
39131,"0827",1.13,1.22,0.00,0.75
39133,"0827",1.94,2.19,0.13,0.40
39135,"0827",1.95,1.63,0.05,0.41
39137,"0827",1.42,1.95,0.15,0.49
39139,"0827",1.71,2.32,0.09,0.73
39141,"0827",1.60,2.34,0.26,0.72
39143,"0827",1.06,1.27,0.03,0.40
39145,"0827",1.95,1.83,0.03,0.12
39147,"0827",1.75,1.43,0.20,0.32
39149,"0827",1.96,1.67,0.00,0.39
39151,"0827",1.74,2.45,0.07,0.34
39153,"0827",1.93,3.19,0.13,0.39
39155,"0827",1.92,2.55,0.03,0.27
39157,"0827",2.02,2.34,0.11,0.41
39159,"0827",1.76,1.55,0.14,0.52
39161,"0827",1.47,1.19,0.00,0.14
39163,"0827",1.34,1.56,0.22,0.22
39165,"0827",1.87,2.00,0.13,0.52
39167,"0827",2.33,2.62,0.06,0.99
39169,"0827",2.21,2.83,0.15,0.58
39171,"0827",1.59,1.96,0.05,0.55
39173,"0827",1.53,2.21,0.08,0.55
39175,"0827",1.51,6.99,0.14,0.41
40001,"0827",1.20,1.41,0.20,0.00
40003,"0827",1.33,0.67,0.00,0.00
40005,"0827",1.52,2.28,0.19,0.19
40007,"0827",0.40,4.82,0.00,0.00
40009,"0827",1.68,1.59,0.09,0.09
40011,"0827",1.46,1.75,0.00,0.00
40013,"0827",1.06,2.22,0.03,0.38
40015,"0827",1.36,3.88,0.00,0.45
40017,"0827",1.90,2.08,0.05,0.31
40019,"0827",2.00,3.10,0.13,0.48
40021,"0827",1.11,1.96,0.15,0.15
40023,"0827",1.91,2.79,0.00,0.44
40025,"0827",0.84,1.68,0.00,0.00
40027,"0827",1.83,2.09,0.14,0.39
40029,"0827",3.14,0.63,0.00,0.00
40031,"0827",1.52,1.79,0.09,0.36
40033,"0827",1.57,1.18,0.00,2.76
40035,"0827",1.23,1.02,0.10,0.00
40037,"0827",2.14,1.63,0.03,0.29
40039,"0827",1.50,0.66,0.00,0.22
40041,"0827",1.66,2.31,0.05,0.15
40043,"0827",1.35,3.15,0.00,0.45
40045,"0827",0.97,0.00,0.00,0.00
40047,"0827",1.71,1.11,0.08,0.30
40049,"0827",1.39,2.21,0.08,0.08
40051,"0827",1.84,1.45,0.02,0.06
40053,"0827",0.00,2.99,0.60,1.20
40055,"0827",1.89,13.21,0.00,0.00
40057,"0827",0.00,0.00,0.00,0.00
40059,"0827",10.26,0.00,0.00,0.00
40061,"0827",0.60,1.64,0.15,0.00
40063,"0827",1.40,1.40,0.23,0.00
40065,"0827",1.53,1.59,0.00,0.22
40067,"0827",2.47,3.09,0.00,0.00
40069,"0827",1.58,2.11,0.00,0.00
40071,"0827",1.50,2.01,0.08,0.24
40073,"0827",1.73,1.15,0.00,0.36
40075,"0827",1.12,1.87,0.00,0.37
40077,"0827",1.94,1.94,0.22,0.22
40079,"0827",1.85,2.98,0.11,0.56
40081,"0827",1.25,1.53,0.19,0.19
40083,"0827",2.08,1.98,0.17,0.42
40085,"0827",1.21,1.62,0.00,0.00
40087,"0827",2.43,2.95,0.12,0.40
40089,"0827",1.36,3.28,0.00,0.06
40091,"0827",1.18,1.18,0.17,0.67
40093,"0827",0.00,0.00,0.00,0.38
40095,"0827",1.30,1.30,0.00,0.65
40097,"0827",2.09,3.77,0.00,0.31
40099,"0827",1.93,2.34,0.00,0.14
40101,"0827",1.80,1.61,0.07,0.21
40103,"0827",1.69,1.48,0.42,0.85
40105,"0827",1.22,2.85,0.00,1.22
40107,"0827",3.97,0.40,0.00,0.00
40109,"0827",1.63,1.81,0.08,0.44
40111,"0827",2.22,2.33,0.27,0.65
40113,"0827",1.72,1.96,0.12,0.48
40115,"0827",1.30,1.38,0.08,0.15
40117,"0827",1.96,1.96,0.00,0.00
40119,"0827",1.66,1.89,0.07,0.55
40121,"0827",1.70,1.15,0.05,0.11
40123,"0827",2.01,3.47,0.08,0.15
40125,"0827",2.07,1.68,0.06,0.39
40127,"0827",1.27,2.55,0.00,0.00
40129,"0827",1.27,1.27,0.00,0.64
40131,"0827",2.66,2.03,0.04,0.21
40133,"0827",1.33,1.23,0.00,0.31
40135,"0827",2.30,4.98,0.00,0.26
40137,"0827",2.13,1.51,0.09,0.13
40139,"0827",1.05,1.43,0.00,0.15
40141,"0827",0.88,0.88,0.00,0.00
40143,"0827",1.82,2.06,0.13,0.35
40145,"0827",1.70,1.75,0.03,0.37
40147,"0827",1.54,1.87,0.22,0.47
40149,"0827",1.21,1.81,0.00,0.00
40151,"0827",1.57,1.37,0.00,0.20
40153,"0827",1.42,1.13,0.19,0.38
41001,"0827",1.39,0.88,0.00,0.00
41003,"0827",1.30,1.91,0.29,0.52
41005,"0827",1.79,2.23,0.17,0.31
41007,"0827",1.43,1.10,0.43,0.18
41009,"0827",1.58,3.98,0.24,0.28
41011,"0827",2.61,1.98,0.11,0.32
41013,"0827",2.15,1.52,0.18,0.18
41015,"0827",1.32,2.85,0.21,0.35
41017,"0827",1.83,1.69,0.20,0.32
41019,"0827",1.66,1.89,0.14,0.22
41021,"0827",1.75,0.00,0.00,0.88
41023,"0827",0.67,1.34,0.00,0.33
41025,"0827",1.15,0.00,0.00,0.00
41027,"0827",2.47,2.20,0.12,1.14
41029,"0827",1.60,1.89,0.16,0.38
41031,"0827",0.88,1.59,0.08,0.80
41033,"0827",1.82,2.27,0.09,0.30
41035,"0827",1.31,1.61,0.27,0.30
41037,"0827",0.61,2.43,0.00,0.00
41039,"0827",1.92,2.45,0.27,0.38
41041,"0827",1.69,2.35,0.24,0.38
41043,"0827",1.59,2.28,0.15,0.36
41045,"0827",3.14,1.83,0.26,0.09
41047,"0827",1.36,2.16,0.15,0.28
41049,"0827",0.15,0.25,0.01,0.04
41051,"0827",1.65,2.39,0.20,0.33
41053,"0827",1.54,2.35,0.18,0.44
41055,"0827",3.52,4.23,0.00,0.00
41057,"0827",1.39,1.51,0.04,0.37
41059,"0827",1.66,2.56,0.05,0.21
41061,"0827",1.91,1.97,0.28,0.28
41063,"0827",0.86,3.16,0.00,0.00
41065,"0827",1.12,2.25,0.11,0.32
41067,"0827",1.58,1.92,0.14,0.28
41069,"0827",2.60,0.00,1.30,1.30
41071,"0827",0.25,0.42,0.02,0.05
42001,"0827",2.03,2.21,0.26,0.46
42003,"0827",1.93,2.47,0.14,0.41
42005,"0827",2.06,1.99,0.07,0.35
42007,"0827",1.99,2.85,0.09,0.45
42009,"0827",2.22,2.43,0.11,0.48
42011,"0827",2.05,2.00,0.13,0.33
42013,"0827",1.79,2.35,0.14,0.47
42015,"0827",1.13,2.75,0.11,0.42
42017,"0827",2.46,2.68,0.14,0.57
42019,"0827",1.92,2.13,0.13,0.40
42021,"0827",1.53,2.61,0.07,0.29
42023,"0827",1.90,5.21,0.00,0.00
42025,"0827",1.95,2.90,0.32,0.23
42027,"0827",1.77,2.03,0.14,0.57
42029,"0827",2.32,2.93,0.13,0.45
42031,"0827",1.22,2.00,0.00,0.32
42033,"0827",1.68,2.95,0.15,0.48
42035,"0827",2.00,1.67,0.11,0.39
42037,"0827",1.41,1.86,0.15,0.27
42039,"0827",1.99,1.68,0.12,0.38
42041,"0827",1.97,2.21,0.07,0.38
42043,"0827",1.86,2.08,0.07,0.36
42045,"0827",2.03,2.41,0.18,0.36
42047,"0827",1.66,2.55,0.08,0.59
42049,"0827",1.62,1.90,0.09,0.37
42051,"0827",2.40,3.27,0.07,1.33
42053,"0827",1.90,8.86,0.00,0.00
42055,"0827",1.81,2.06,0.11,0.56
42057,"0827",4.64,6.38,0.19,0.19
42059,"0827",2.25,1.15,0.06,0.35
42061,"0827",1.86,2.61,0.09,0.27
42063,"0827",1.94,2.67,0.10,0.34
42065,"0827",1.71,2.16,0.00,0.40
42067,"0827",1.47,1.93,0.09,0.28
42069,"0827",2.09,2.65,0.13,0.28
42071,"0827",1.97,2.62,0.17,0.40
42073,"0827",1.88,2.09,0.12,0.28
42075,"0827",1.60,1.75,0.11,0.46
42077,"0827",2.08,2.28,0.16,0.48
42079,"0827",1.90,1.92,0.10,0.24
42081,"0827",1.03,1.31,0.09,0.27
42083,"0827",1.53,1.28,0.15,0.51
42085,"0827",2.13,2.11,0.08,0.40
42087,"0827",2.06,1.61,0.00,0.34
42089,"0827",2.18,2.47,0.08,0.37
42091,"0827",2.14,2.78,0.16,0.46
42093,"0827",1.81,1.57,0.12,0.54
42095,"0827",1.75,2.30,0.13,0.56
42097,"0827",1.85,1.90,0.16,0.57
42099,"0827",1.86,1.76,0.14,1.07
42101,"0827",1.53,2.45,0.12,0.26
42103,"0827",2.71,2.41,0.11,0.21
42105,"0827",1.09,1.36,0.00,0.00
42107,"0827",1.75,2.59,0.11,0.36
42109,"0827",1.87,2.92,0.28,0.28
42111,"0827",2.19,1.92,0.04,0.19
42113,"0827",1.63,2.03,0.00,0.00
42115,"0827",1.86,1.70,0.10,0.26
42117,"0827",1.23,1.86,0.05,0.25
42119,"0827",1.78,3.64,0.31,0.81
42121,"0827",2.11,1.62,0.03,0.43
42123,"0827",1.74,2.53,0.16,1.69
42125,"0827",1.97,2.33,0.07,0.54
42127,"0827",2.03,1.87,0.00,0.44
42129,"0827",2.16,2.83,0.13,0.40
42131,"0827",2.39,2.00,0.11,0.22
42133,"0827",1.84,2.14,0.12,0.46
44001,"0827",2.75,2.62,0.09,0.24
44003,"0827",1.92,2.11,0.14,0.34
44005,"0827",1.83,1.99,0.17,0.63
44007,"0827",1.55,2.24,0.12,0.27
44009,"0827",2.22,2.50,0.11,0.41
45001,"0827",0.96,1.99,0.07,0.14
45003,"0827",1.31,1.72,0.11,0.31
45005,"0827",1.48,2.21,0.00,0.00
45007,"0827",1.29,2.14,0.08,0.22
45009,"0827",1.13,0.90,0.00,0.00
45011,"0827",0.87,0.65,0.11,0.00
45013,"0827",2.08,2.87,0.08,0.44
45015,"0827",1.57,2.11,0.07,0.32
45017,"0827",0.15,1.61,0.00,0.00
45019,"0827",1.64,1.90,0.10,0.39
45021,"0827",1.54,1.69,0.03,0.10
45023,"0827",2.23,2.64,0.00,0.27
45025,"0827",0.88,2.09,0.09,0.23
45027,"0827",0.72,1.18,0.00,0.00
45029,"0827",1.71,1.02,0.05,0.18
45031,"0827",2.36,2.54,0.10,0.23
45033,"0827",1.03,1.66,0.00,0.00
45035,"0827",1.61,1.58,0.09,0.18
45037,"0827",1.56,1.75,0.00,0.19
45039,"0827",1.41,1.57,0.08,0.08
45041,"0827",1.83,1.97,0.10,0.21
45043,"0827",2.02,1.99,0.14,0.41
45045,"0827",1.68,2.12,0.09,0.35
45047,"0827",1.00,1.48,0.04,0.11
45049,"0827",1.19,3.58,0.00,0.00
45051,"0827",1.76,2.29,0.08,0.31
45053,"0827",1.88,3.38,0.07,0.24
45055,"0827",1.60,1.55,0.03,0.23
45057,"0827",1.55,2.50,0.02,0.15
45059,"0827",1.35,2.58,0.02,0.25
45061,"0827",0.52,0.78,0.00,0.00
45063,"0827",1.52,2.01,0.07,0.23
45065,"0827",2.27,3.69,0.00,0.28
45067,"0827",1.65,2.05,0.08,0.16
45069,"0827",2.29,1.57,0.00,0.24
45071,"0827",2.13,1.13,0.00,0.13
45073,"0827",1.52,1.41,0.11,0.22
45075,"0827",1.43,1.98,0.08,0.10
45077,"0827",1.12,1.70,0.05,0.50
45079,"0827",1.32,1.72,0.09,0.29
45081,"0827",0.78,0.91,0.00,0.00
45083,"0827",1.70,1.72,0.05,0.26
45085,"0827",1.81,2.03,0.28,0.35
45087,"0827",1.62,1.42,0.00,0.00
45089,"0827",1.52,1.01,0.00,0.00
45091,"0827",1.62,2.19,0.11,0.39
46003,"0827",0.78,1.56,1.56,0.00
46005,"0827",1.86,1.75,0.00,0.44
46007,"0827",2.86,2.86,0.00,1.43
46009,"0827",3.29,1.23,0.00,0.00
46011,"0827",1.01,1.77,0.17,0.25
46013,"0827",2.20,1.77,0.11,0.72
46015,"0827",0.26,0.77,0.26,0.00
46017,"0827",0.00,0.00,0.00,0.00
46019,"0827",2.02,3.43,0.61,0.40
46021,"0827",4.81,1.92,0.00,0.00
46023,"0827",1.40,0.28,0.00,0.00
46025,"0827",0.85,2.56,0.00,0.00
46027,"0827",2.75,2.35,0.20,0.60
46029,"0827",1.64,1.59,0.00,0.26
46031,"0827",0.00,2.83,0.00,0.00
46033,"0827",3.12,3.12,0.15,0.89
46035,"0827",2.74,1.50,0.06,0.19
46037,"0827",2.33,0.00,0.00,0.78
46039,"0827",2.14,2.86,0.00,0.00
46041,"0827",0.91,0.91,0.23,0.46
46043,"0827",4.69,1.56,0.00,0.00
46045,"0827",1.39,1.39,0.00,0.00
46047,"0827",0.92,2.22,0.00,0.55
46049,"0827",0.00,0.00,0.00,0.00
46051,"0827",1.22,1.22,0.00,0.41
46053,"0827",0.00,1.24,0.00,0.00
46055,"0827",1.35,1.35,0.00,0.00
46057,"0827",0.52,2.08,0.00,0.52
46059,"0827",1.71,0.00,0.00,0.00
46061,"0827",3.85,7.69,1.92,0.00
46063,"0827",0.00,3.70,0.00,0.00
46065,"0827",3.19,1.47,0.00,0.49
46067,"0827",2.45,1.53,0.00,0.31
46069,"0827",2.17,0.72,0.00,0.00
46071,"0827",0.00,0.00,0.00,0.00
46073,"0827",0.00,0.00,0.00,0.00
46075,"0827",0.88,0.00,0.00,0.00
46077,"0827",1.10,1.66,0.00,1.66
46079,"0827",1.03,0.77,0.03,0.32
46081,"0827",1.86,1.60,0.00,0.41
46083,"0827",1.83,1.39,0.09,0.32
46085,"0827",0.00,0.00,0.00,0.50
46087,"0827",1.81,2.53,0.72,0.00
46089,"0827",0.00,1.49,0.00,0.00
46091,"0827",1.06,4.26,0.00,1.06
46093,"0827",0.93,2.11,0.03,0.31
46095,"0827",0.00,0.00,0.00,0.00
46097,"0827",0.93,5.56,0.00,0.93
46099,"0827",1.37,1.96,0.08,0.41
46101,"0827",2.80,1.40,0.47,0.47
46103,"0827",1.73,1.66,0.07,0.27
46105,"0827",4.00,2.00,0.00,0.00
46107,"0827",3.30,5.49,0.00,0.00
46109,"0827",0.79,0.99,0.00,0.59
46111,"0827",1.56,4.69,0.00,3.12
46113,"0827",0.81,1.21,0.20,0.40
46115,"0827",1.70,3.41,0.00,0.00
46117,"0827",3.57,0.00,0.00,0.00
46119,"0827",2.14,2.33,0.00,0.10
46121,"0827",4.49,0.00,0.00,0.00
46123,"0827",0.39,3.54,0.00,0.00
46125,"0827",0.00,0.89,0.00,0.00
46127,"0827",0.86,1.07,0.11,0.64
46129,"0827",0.00,0.00,0.00,0.00
46135,"0827",2.04,2.26,0.00,0.15
46137,"0827",0.00,0.00,0.00,0.00
47001,"0827",1.91,2.39,0.08,0.37
47003,"0827",1.68,2.37,0.08,0.52
47005,"0827",2.11,3.31,0.00,0.15
47007,"0827",2.12,2.12,0.00,0.00
47009,"0827",1.78,1.68,0.17,0.31
47011,"0827",1.63,1.98,0.11,0.30
47013,"0827",0.76,2.69,0.04,0.13
47015,"0827",0.62,1.75,0.00,0.37
47017,"0827",1.80,1.89,0.06,0.35
47019,"0827",2.75,2.37,0.08,0.21
47021,"0827",1.63,1.93,0.12,0.39
47023,"0827",1.96,6.77,0.18,0.18
47025,"0827",2.04,3.27,0.00,0.61
47027,"0827",5.24,1.90,0.00,0.00
47029,"0827",2.01,2.46,0.00,0.00
47031,"0827",1.09,1.74,0.08,0.20
47033,"0827",1.32,1.32,0.00,0.00
47035,"0827",1.83,1.74,0.15,0.24
47037,"0827",1.63,2.11,0.10,0.41
47039,"0827",0.71,2.14,0.18,0.53
47041,"0827",1.45,1.71,0.60,0.51
47043,"0827",1.57,2.14,0.15,0.42
47045,"0827",1.78,2.02,0.00,0.33
47047,"0827",2.62,1.77,0.06,0.06
47049,"0827",0.96,1.60,0.00,0.32
47051,"0827",2.51,1.73,0.08,0.24
47053,"0827",1.42,2.08,0.05,0.38
47055,"0827",1.60,2.62,0.00,0.32
47057,"0827",1.15,1.72,0.19,0.38
47059,"0827",1.95,4.17,0.07,0.17
47061,"0827",1.40,1.05,0.35,0.70
47063,"0827",2.41,5.31,0.09,0.40
47065,"0827",1.69,2.02,0.11,0.34
47067,"0827",2.41,1.20,0.00,0.00
47069,"0827",1.34,1.93,1.04,0.15
47071,"0827",1.16,2.05,0.00,0.18
47073,"0827",1.10,2.68,0.04,0.18
47075,"0827",1.60,1.47,0.00,0.12
47077,"0827",0.92,1.58,0.17,0.00
47079,"0827",1.90,1.54,0.05,0.26
47081,"0827",2.04,1.32,0.24,0.36
47083,"0827",0.50,1.67,0.17,0.00
47085,"0827",0.99,1.24,0.00,0.25
47087,"0827",1.79,2.50,0.00,0.00
47089,"0827",1.43,1.63,0.14,0.20
47091,"0827",1.27,3.82,0.14,0.85
47093,"0827",1.84,1.96,0.13,0.43
47095,"0827",1.89,0.94,0.00,0.94
47097,"0827",0.76,1.52,0.00,0.00
47099,"0827",1.28,1.95,0.05,0.05
47101,"0827",2.35,2.02,0.17,0.50
47103,"0827",1.28,1.34,0.06,0.17
47105,"0827",1.95,2.31,0.09,0.30
47107,"0827",1.85,1.92,0.07,0.32
47109,"0827",1.05,1.39,0.00,0.12
47111,"0827",3.51,2.56,0.11,0.32
47113,"0827",1.70,1.57,0.11,0.11
47115,"0827",1.59,2.08,0.16,0.29
47117,"0827",2.17,1.53,0.10,0.25
47119,"0827",2.33,2.41,0.06,0.38
47121,"0827",1.14,2.05,0.23,0.23
47123,"0827",3.29,1.40,0.11,0.72
47125,"0827",1.42,1.60,0.15,0.39
47127,"0827",3.18,1.50,0.00,0.00
47129,"0827",1.85,3.36,0.34,0.08
47131,"0827",1.60,1.86,0.07,0.20
47133,"0827",2.90,4.01,0.06,0.12
47135,"0827",2.03,0.81,0.00,0.81
47137,"0827",1.22,3.05,0.00,0.00
47139,"0827",0.79,1.58,0.00,0.13
47141,"0827",1.29,2.37,0.07,0.27
47143,"0827",1.19,2.23,0.05,0.52
47145,"0827",2.20,1.30,0.15,0.35
47147,"0827",1.44,1.81,0.10,0.34
47149,"0827",1.61,1.91,0.05,0.23
47151,"0827",1.00,2.10,0.00,0.20
47153,"0827",1.88,1.41,0.00,0.24
47155,"0827",1.78,2.19,0.16,0.27
47157,"0827",1.47,1.95,0.07,0.22
47159,"0827",0.95,1.31,0.00,0.00
47161,"0827",2.97,2.48,0.00,0.00
47163,"0827",1.68,2.27,0.10,0.34
47165,"0827",1.81,2.18,0.12,0.46
47167,"0827",2.05,2.22,0.07,0.17
47169,"0827",0.71,0.00,0.00,0.00
47171,"0827",1.37,1.83,0.18,0.82
47173,"0827",0.42,1.97,0.14,0.28
47175,"0827",1.38,2.25,0.12,0.62
47177,"0827",1.41,2.32,0.06,0.47
47179,"0827",1.59,1.79,0.11,0.40
47181,"0827",0.17,1.87,0.17,0.17
47183,"0827",1.33,2.23,0.05,0.14
47185,"0827",1.14,1.90,0.00,0.00
47187,"0827",1.75,1.77,0.07,0.33
47189,"0827",1.78,2.62,0.06,0.29
48001,"0827",2.10,2.06,0.00,0.08
48003,"0827",1.20,1.67,0.28,0.28
48005,"0827",1.26,1.24,0.04,0.17
48007,"0827",1.92,0.93,0.20,0.60
48009,"0827",1.13,1.23,0.09,0.28
48011,"0827",0.00,2.38,0.00,0.00
48013,"0827",0.87,1.37,0.00,0.18
48015,"0827",1.67,2.06,0.08,0.63
48017,"0827",0.29,1.18,0.00,0.59
48019,"0827",2.12,3.60,0.11,0.95
48021,"0827",1.36,2.60,0.02,0.42
48023,"0827",3.51,1.75,0.00,0.44
48025,"0827",0.63,1.33,0.06,0.00
48027,"0827",1.30,1.89,0.06,0.22
48029,"0827",1.28,1.91,0.08,0.26
48031,"0827",2.02,1.62,0.00,0.81
48033,"0827",3.33,3.33,0.00,0.00
48035,"0827",1.07,1.40,0.08,0.33
48037,"0827",1.52,1.73,0.15,0.21
48039,"0827",1.42,2.01,0.06,0.17
48041,"0827",1.30,1.88,0.07,0.51
48043,"0827",1.19,2.12,0.13,0.93
48045,"0827",0.00,0.00,0.00,0.00
48047,"0827",0.51,1.03,0.00,0.00
48049,"0827",1.55,2.35,0.09,0.58
48051,"0827",1.05,0.90,0.00,0.15
48053,"0827",1.90,2.38,0.05,0.29
48055,"0827",0.99,2.69,0.11,0.44
48057,"0827",1.73,2.38,0.08,0.25
48059,"0827",2.03,1.91,0.00,0.13
48061,"0827",0.97,1.72,0.04,0.13
48063,"0827",0.60,0.60,0.00,0.20
48065,"0827",1.61,2.42,0.00,0.00
48067,"0827",1.67,1.15,0.00,0.21
48069,"0827",1.11,1.94,0.00,0.00
48071,"0827",1.81,1.37,0.03,0.28
48073,"0827",1.43,1.09,0.04,0.08
48075,"0827",0.73,0.37,0.00,0.00
48077,"0827",1.81,1.41,0.00,0.18
48079,"0827",1.30,0.00,0.00,0.00
48081,"0827",2.30,1.15,0.00,1.15
48083,"0827",0.27,4.79,0.00,0.00
48085,"0827",1.62,1.85,0.08,0.27
48087,"0827",0.94,1.89,0.00,0.94
48089,"0827",1.03,1.95,0.11,0.11
48091,"0827",2.24,2.14,0.09,0.41
48093,"0827",2.00,1.63,0.00,0.36
48095,"0827",1.18,2.94,0.00,0.59
48097,"0827",2.05,2.30,0.00,0.22
48099,"0827",1.54,1.81,0.08,0.22
48101,"0827",0.79,0.79,0.00,0.00
48103,"0827",0.51,0.00,0.00,0.00
48105,"0827",0.00,1.82,0.00,0.00
48107,"0827",0.00,0.47,0.00,0.47
48109,"0827",1.71,1.14,0.00,0.00
48111,"0827",1.35,1.18,0.00,0.00
48113,"0827",1.54,2.16,0.09,0.30
48115,"0827",1.81,0.90,0.00,0.18
48117,"0827",0.95,1.16,0.21,0.21
48119,"0827",0.75,0.75,0.00,0.00
48121,"0827",1.77,2.08,0.10,0.28
48123,"0827",1.83,3.82,0.00,0.17
48125,"0827",0.00,1.05,0.00,1.05
48127,"0827",0.43,1.06,0.00,0.21
48129,"0827",0.69,1.72,0.00,0.00
48131,"0827",0.34,0.51,0.00,0.00
48133,"0827",1.67,1.23,0.00,0.33
48135,"0827",1.32,1.39,0.08,0.25
48137,"0827",0.00,0.00,0.69,0.00
48139,"0827",1.36,1.48,0.09,0.18
48141,"0827",1.05,1.61,0.06,0.23
48143,"0827",1.53,1.83,0.07,0.37
48145,"0827",1.47,1.59,0.00,0.12
48147,"0827",1.71,1.63,0.00,0.16
48149,"0827",2.66,1.88,0.16,0.23
48151,"0827",0.00,2.20,0.00,1.10
48153,"0827",1.29,1.72,0.00,0.43
48155,"0827",0.00,1.85,0.00,0.00
48157,"0827",1.61,2.05,0.06,0.25
48159,"0827",1.35,2.03,0.00,0.23
48161,"0827",1.34,1.67,0.17,0.42
48163,"0827",0.79,1.18,0.00,0.00
48165,"0827",0.53,0.89,0.00,0.35
48167,"0827",1.60,1.68,0.08,0.41
48169,"0827",0.53,1.60,0.00,0.00
48171,"0827",1.84,1.84,0.07,0.52
48173,"0827",2.44,4.88,0.00,0.00
48175,"0827",0.97,0.97,0.00,0.48
48177,"0827",2.11,2.11,0.00,0.20
48179,"0827",0.60,1.02,0.09,0.43
48181,"0827",1.84,1.88,0.09,0.26
48183,"0827",1.43,1.81,0.05,0.39
48185,"0827",1.50,1.02,0.08,0.08
48187,"0827",1.26,1.57,0.05,0.33
48189,"0827",1.24,0.75,0.00,0.06
48191,"0827",0.00,0.80,0.00,0.80
48193,"0827",0.90,0.60,0.00,0.00
48195,"0827",1.14,0.38,0.00,0.38
48197,"0827",0.00,0.00,0.00,0.00
48199,"0827",1.54,1.71,0.06,0.30
48201,"0827",1.41,1.99,0.08,0.26
48203,"0827",1.77,2.08,0.11,0.20
48205,"0827",0.00,0.00,0.00,0.00
48207,"0827",0.81,0.81,0.00,0.00
48209,"0827",1.52,2.26,0.16,0.41
48211,"0827",0.96,0.96,0.00,0.00
48213,"0827",1.52,1.49,0.03,0.23
48215,"0827",0.98,1.54,0.07,0.09
48217,"0827",1.42,1.52,0.00,0.24
48219,"0827",1.64,1.57,0.14,0.32
48221,"0827",1.90,2.99,0.08,0.17
48223,"0827",1.42,1.62,0.05,0.56
48225,"0827",1.92,1.79,0.13,0.13
48227,"0827",1.18,2.14,0.11,0.37
48229,"0827",1.20,1.63,0.00,0.31
48231,"0827",1.98,1.40,0.03,0.23
48233,"0827",1.58,0.97,0.09,0.35
48235,"0827",3.66,1.22,0.00,0.00
48237,"0827",3.26,0.72,0.00,0.00
48239,"0827",1.18,1.18,0.00,0.00
48241,"0827",1.31,1.39,0.00,0.16
48243,"0827",0.00,1.08,0.00,0.00
48245,"0827",1.25,2.02,0.03,0.21
48247,"0827",0.00,1.75,0.00,0.00
48249,"0827",1.00,1.95,0.00,0.10
48251,"0827",1.05,1.40,0.06,0.39
48253,"0827",1.10,0.96,0.05,0.21
48255,"0827",1.23,3.40,0.00,0.46
48257,"0827",1.23,1.73,0.07,0.21
48259,"0827",1.95,2.29,0.13,0.39
48261,"0827",0.00,0.00,0.00,0.00
48263,"0827",4.35,4.35,0.00,0.00
48265,"0827",1.57,2.33,0.11,0.32
48267,"0827",1.03,14.87,0.00,0.00
48269,"0827",0.00,0.00,0.00,0.00
48271,"0827",0.00,0.00,0.00,0.00
48273,"0827",0.84,1.74,0.03,0.44
48275,"0827",2.53,0.63,0.00,0.63
48277,"0827",1.89,1.78,0.04,0.19
48279,"0827",0.33,1.99,0.00,0.00
48281,"0827",1.56,1.32,0.12,0.12
48283,"0827",1.79,1.79,0.00,0.00
48285,"0827",1.82,1.62,0.00,0.00
48287,"0827",1.62,2.35,0.00,0.15
48289,"0827",1.16,1.39,0.00,0.23
48291,"0827",1.23,1.82,0.00,0.40
48293,"0827",1.30,4.61,0.00,0.10
48295,"0827",0.00,1.00,0.00,1.00
48297,"0827",1.07,1.79,0.00,0.24
48299,"0827",1.89,2.38,0.22,0.54
48301,"0827",0.00,5.88,0.00,0.00
48303,"0827",1.20,1.48,0.06,0.39
48305,"0827",0.87,0.87,0.00,0.00
48307,"0827",1.82,1.52,0.00,0.30
48309,"0827",1.52,1.61,0.08,0.28
48311,"0827",1.15,1.15,0.00,0.00
48313,"0827",1.55,1.11,0.00,0.00
48315,"0827",2.66,2.07,0.00,0.00
48317,"0827",1.56,1.56,0.00,0.26
48319,"0827",4.05,1.16,0.58,1.73
48321,"0827",1.18,1.18,0.04,0.18
48323,"0827",0.68,1.02,0.07,0.03
48325,"0827",1.16,1.06,0.00,0.35
48327,"0827",15.38,15.38,0.00,0.00
48329,"0827",1.34,1.46,0.04,0.35
48331,"0827",1.41,1.66,0.00,0.08
48333,"0827",2.74,10.05,0.46,0.46
